movie_id,Rating,gross_income_doller,budget,Vote,Gross,rm_apr,rm_aug,rm_dec,rm_feb,rm_jan,rm_jul,rm_jun,rm_mar,rm_may,rm_nov,rm_oct,rm_sep,Year,Duration,MetaScore,Name,producer,producer_no,pop_rank_producer,Producer_fb_like,actor_1_name,actor_1_no,pop_rank_actor_1,actor_1_fb_likes,actor_2_name,actor_2_no,pop_rank_actor_2,actor_2_fb_likes,actor_3_name,actor_3_no,pop_rank_actor_3,actor_3_fb_likes,composer,composer_no,pop_rank_composer,composer_fb_like,directors,director_no,pop_rank_director,director_fb_likes,total_rank,total_fb_like, Musical, Mystery,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Romance,Sci_Fi,Sport,Thriller,War,Western,Assamese,Bengali,Bhojpuri,English,Gujarati,Hindi,Kannada,Malayalam,Mandarin,Marathi,Punjabi,Tamil,Telugu,Tibetan,Urdu,class
4300776,6.1,373271,1200000,191,675101,0,0,0,0,0,0,1,0,0,0,0,0,2017,113,15,Mirror Game,Vijit Sharma,1,6,117,Parvin Dabas,2,6,79660,Dhruv Bali,1,6,261,Pooja Batra,4,7,602488,Vishal Singh,1,6,0,Vijit Sharma,1,6,117,6.17,682643,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
4512230,3.3,373271,1400000,119,675101,0,0,0,0,0,0,0,0,0,0,0,0,2015,113,15,Hey Bro,Ravi Singh,1,6,0,Ganesh Acharya,1,6,0,Maninder Singh,1,6,0,Nupur Sharma,1,6,52911,Nitz Sony,1,6,0,Ajay Chandhok,4,5.75,0,5.96,52911,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
8221676,6.7,215432,1400000,269,675101,0,0,0,0,0,1,0,0,0,0,0,0,2018,122,15,Vadhayiyaan Ji Vadhayiyaan,Binnu Dhillon,1,5,2490423,Binnu Dhillon,5,5.4,2490423,Kavita Kaushik,1,5,10256,Karamjit Anmol,4,5.75,661002, Unknown,427,6.54,22313792,Smeep Kang,6,5.5,58745,5.53,28024641,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
8396262,5.5,373271,1400000,316,675101,0,0,0,0,0,0,0,0,0,0,0,0,2018,163,15,Sultan: The Saviour,Nishpal Singh,5,6,0,Jeet,14,6.5,0,Prantik Banerjee,4,5.75,6066,Mukul Dev,3,5.67,0,Savvy Gupta,4,6,17455,Raja Chanda,5,6,0,5.99,23521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8453078,6.5,373271,1400000,114,675101,0,0,0,0,0,0,0,0,0,0,0,0,2018,141,15,Vijetha,Sai Korrapati,2,5.5,0,Kalyaan Dhev,1,6,111571,Malavika Nair,1,6,444541,Mahesh Achanta,3,5.67,85147,Harshavardhan Rameshwar,3,6.33,0,Rakesh Sashi,1,6,0,5.92,641259,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
7399620,7.1,373271,1019200,73,675101,0,0,1,0,0,0,0,0,0,0,0,0,2017,140,15,Game Over,D. Vasu,2,7,0,Rajesh Sharma,2,7,0,Yashpal Sharma,3,6.67,0,Rakesh Bedi,4,6.5,0,Gaurav h Singh,2,7,0,Paresh Vinodray Savani,2,7,0,6.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
6872436,5.8,156566,1400000,1458,675101,0,0,0,0,1,0,0,0,0,0,0,0,2018,137,15,Sketch, Unknown,419,6.72,0,Vikram,21,7.1,209050,Tamannaah Bhatia,18,6.44,0,Sriman,1,4,6021,S. Thaman,43,6.53,345566,Vijay Chandar,1,4,2361,5.8,562998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
7159382,7.5,67308,2100000,2786,675101,0,0,0,0,0,1,0,0,0,0,0,0,2017,144,15,Fidaa,Sireesh,16,6.81,0,Sai Pallavi,2,8,1154619,Varun Tej,2,8,1275061,Sarah Uriarte Berry,2,8,0,Shakthikanth Karthick,3,7,0,Sekhar Kammula,5,9.2,9017,7.84,2438697,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
8130558,6.8,3340,1400000,588,675101,0,0,0,0,0,1,0,0,0,0,0,0,2019,124,15,One Day: Justice Delivered,Sanjeev Verma,4,7,0,Anupam Kher,9,6.56,1545012,Kumud Mishra,2,5,14004,Esha Gupta,4,5.25,732294,Vikrant-Parijat,2,5,59177,Ashok Nanda,2,5,0,5.64,2350487,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
6613814,7.1,4090423,1400000,2468,675101,0,0,0,0,0,0,0,0,0,0,1,0,2017,154,15,Solo,Rohit Phale,2,10,0,Dulquer Salmaan,14,6.79,0,Dhansika,2,10,0,Sai Tamhankar,3,9.33,1043748,Prashant Pillai,13,7.77,15409,Bejoy Nambiar,5,8.6,0,8.75,1059157,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1
3958596,5.4,373271,280000,152,675101,0,1,0,0,0,0,0,0,0,0,0,0,2014,140,15,Borbaad,Mahendra Soni,27,6.56,9790,Mainak Banerjee,2,5.5,0,Rittika Sen,2,5.5,115715,Bonny Sengupta,2,5.5,548147,Binit Ranjan Maitra,2,5.5,0,Raj Chakraborty,13,6.77,1838597,5.89,2512249,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10948314,6.5,10625,1400000,12,675101,0,0,0,0,0,0,0,0,0,0,0,1,2019,146,15,Teri Meri Jodi, Unknown,419,6.72,0,Rana Jung Bahadur,4,5.25,0,Parminder Gill,2,5,0,Arshdeep Purba,2,5,0, Unknown,427,6.54,22313793,Aditya Sood,2,5,0,5.59,22313793,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
10118064,7.1,373271,1400000,42,675101,0,0,0,0,0,0,0,0,0,0,0,0,2019,93,15,377 AbNormal,Ankita Srivastava,2,8,0,Shashank Arora,4,7,718,Mohammed Zeeshan Ayyub,3,8,3701,Tanvi Azmi,4,7.5,0,ishQ Bector,2,8,0,Faruk Kabir,2,8,0,7.75,4419,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
3885736,7.9,373271,1400000,3391,675101,0,0,0,0,0,0,0,0,0,0,0,0,2014,112,15,Munnariyippu,Renjith,6,7.33,0,Mammootty,38,7.34,3852752,Aparna Gopinath,1,10,445436,Saiju Kurup,1,10,0,Bijibal,10,7.6,0,Venu Gopalan,2,7.5,833,8.3,4299021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
2122340,6.4,689861,1400000,4692,420046,0,0,0,0,0,0,1,0,0,0,0,0,2012,140,15,Ferrari Ki Sawaari,Bimal Oberoi,2,7,0,Sharman Joshi,11,6.36,21838,Boman Irani,7,7,752254,Ritvik Sahore,2,7,1391,Pritam Chakraborty,31,6.74,3125909,Rajesh Mapuskar,2,7,219,6.85,3901611,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
9176254,6.6,118218,1400000,36,675101,0,0,0,0,0,0,0,1,0,0,0,0,2019,125,15,Kudiye Lahore Diye,Jatinder Shah,1,5,38750,Binnu Dhillon,5,5.4,2490423,Mandy Takhar,2,5,0,Gurpreet Ghuggi,4,5.25,133823,Jatinder Shah,10,6.7,38750,Smeep Kang,6,5.5,58745,5.48,2760491,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2073070,7.2,14231,1400000,3708,675101,0,0,0,0,0,0,0,0,0,0,0,1,2011,118,15,Saheb Biwi Aur Gangster,Ajay Rai,4,7.75,0,Jimmy Sheirgill,8,7.75,1600977,Mahie Gill,6,7.33,103743,Randeep Hooda,3,7.33,2546055,Ankit Tiwari,18,7.17,3049698,Tigmanshu Dhulia,11,7,5356,7.39,7305829,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1
1578116,6.4,49314,2800000,4623,675101,0,0,0,0,0,0,0,1,0,0,0,0,2010,155,15,Atithi Tum Kab Jaoge?,Amita Pathak,1,4,0,Ajay Devgn,67,6.91,7777774,Konkona Sen Sharma,10,7.1,0,Paresh Rawal,29,6.69,19585,Amit Mishra,2,5,0,Ashwani Dhir,3,5,0,5.78,7797359,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
6853994,6.2,32020,1400000,418,675101,0,0,0,0,0,0,0,0,0,0,0,1,2017,153,15,Tharangam,S. Vinodkumar,5,5.8,0,Tovino Thomas,8,6,1416077,Balu Varghese,1,5,0,Santhy Balachandran,1,5,9898,Ashwin Renju,1,5,0,Dominic Arun,1,5,0,5.3,1425975,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
7617988,7.5,373271,1400000,578,675101,0,0,0,0,0,0,0,0,0,0,0,0,2018,116,15,Kuchh Bheege Alfaaz,Sahil Sharma,4,7,0,Geetanjali Thapa,1,8,4019,Zain Khan Durrani,1,8,332,Shray Rai Tiwari,1,8,167,Shashwat Srivastava,1,8,0,Onir,5,7.2,170551,7.7,175069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
1971365,3.9,7298,1400000,783,675101,0,0,0,0,0,0,0,0,1,0,0,0,2012,130,15,Dangerous Ishhq,Manmohan Singh,6,5.5,512828,Karisma Kapoor,8,5.5,0,Rajniesh Duggall,3,5.33,0,Divya Dutta,9,5.44,0,Himesh Reshammiya,59,6.32,0,Vikram Bhatt,28,6.14,0,5.71,512828,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
6043298,5.5,373271,42000,40,675101,0,0,0,0,0,0,0,0,0,0,0,1,2016,136,15,Teshan,Dhaniram Tokas,1,6,0,Karamjit Anmol,1,6,661002,Sukhbir Singh Batth,2,6.5,0,Diljott,1,6,1073721,Laddi Gill,1,6,30791,Sukhbir Singh,1,6,644414,6.08,2409928,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6863784,4.6,321072,1400000,955,675101,0,0,0,0,0,0,0,0,0,0,0,1,2018,156,15,Saamy²,Shibu Thameens,3,5.33,9898,Vikram,21,7.1,209050,Keerthi Suresh,5,6,0,Aishwarya Rajesh,5,7.2,0,Devi Sri Prasad,64,7.31,3614707,Hari,9,6.44,3469,6.56,3837124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5929890,7.6,432288,19600,650,675101,0,0,0,0,0,1,0,0,0,0,0,0,2016,118,15,Bambukat,Amiek Virk,2,8,16102,Ammy Virk,8,6.38,1799547,Simi Chahal,8,7,290221,Binnu Dhillon,4,7.25,2490423,Amiek Virk,2,8,16102,Pankaj Batra,4,7.75,15602,7.4,4627997,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
2137241,5,139173,1400000,1767,675101,0,0,0,0,0,0,0,0,0,1,0,0,2016,143,15,Rock On 2,Ritesh Sidhwani,10,8,0,Farhan Akhtar,7,6.71,2314653,Shraddha Kapoor,4,7.75,16752713,Arjun Rampal,6,7,0,Ehsaan Noorani,32,7.88,0,Shujaat Saudagar,1,4,0,6.89,19067366,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2224057,5.6,373271,1400000,330,675101,0,0,0,0,0,0,0,0,0,0,0,0,2014,157,15,Autonagar Surya,Achi Reddy K.,1,6,15113,Naga Chaitanya Akkineni,7,6.43,549048,Samantha Ruth Prabhu,15,7.47,82034,Sai Kumar,2,6,21812,Anoop Rubens,7,6.57,0,Deva Katta,1,6,25540,6.41,693547,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
5477608,6.6,532877,1400000,4463,279009,0,0,1,0,0,0,0,0,0,0,0,0,2016,127,15,Kahaani 2,Ilana Rossein,5,7.6,0,Vidya Balan,7,7.86,0,Arjun Rampal,9,6.11,0,Jugal Hansraj,4,6.5,0,Clinton Cerejo,4,7.75,18285,Sujoy Ghosh,6,6.33,0,7.03,18285,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
8024556,5.7,387773,1400000,295,675101,0,0,0,0,0,0,0,1,0,0,0,0,2018,137,15,Laung Laachi,Nav Virk,2,6,0,Amberdeep Singh,3,6,0,Neeru Bajwa,11,6.55,6784754,Ammy Virk,2,6,1799547, Unknown,427,6.54,22313787,Amberdeep Singh,4,6,0,6.18,30898088,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2275794,5,708440,1400000,3249,325885,0,0,0,0,0,0,0,0,0,1,0,0,2013,150,15,Gori Tere Pyaar Mein!,Gautam Vaze,3,6,0,Imran Khan,4,8.25,111637,Kareena Kapoor,20,6.95,291975,Nizhalgal Ravi,3,7,0,Shekhar Ravjiani,39,6.54,1071150,Punit Malhotra,3,7,0,6.96,1474762,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0
1916728,7.2,373271,1400000,3221,675101,0,0,0,0,0,0,0,0,0,0,0,0,2010,112,15,Shor in the City,Sunitha Tati,4,7.5,0,Sendhil Ramamurthy,2,9,0,Tusshar Kapoor,5,7.4,376898,Nikhil Dwivedi,2,9,10150,Jigar Saraiya,31,6.35,48878,Raj Nidimoru,6,7.33,0,7.76,435926,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1
2576450,3.6,1443479,1400000,4985,504000,0,0,0,0,0,0,0,0,0,0,1,0,2013,143,15,Besharam,Navmeet Singh,17,7.82,0,Ranbir Kapoor,11,7.91,953388,Pallavi Sharda,2,5.5,984257,Rishi Kapoor,12,7,0,Lalit Pandit,33,7.27,9282,Abhinav Kashyap,1,7,0,7.08,1946927,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
7536924,5.1,373271,1400000,28,675101,0,0,0,0,0,0,0,0,0,0,0,0,2019,126,15,Thittam Poattu Thirudura Kootam,K.B. Sriram,2,5.5,0,Chaams,2,5.5,0,Chandran,2,5.5,0,Parthiban,3,5,0,Ashwath,2,5.5,0,Sudhar,2,5.5,0,5.42,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
8943572,5.9,373271,1400000,208,675101,0,0,0,0,0,0,0,0,0,0,0,0,2019,136,15,Lonappante Mammodheesa,Shinoy Mathew,1,6,0,Jayaram,10,7.4,2456940,Shantikrishna,2,8,0,Reshma Rajan,1,6,0,Alphons Joseph,1,6,22409,Leo Thaddeus,1,6,2111,6.57,2481460,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
6615894,6.5,142281,1400000,978,675101,0,0,0,0,0,0,0,0,0,0,0,1,2018,136,15,Ranam,Anand Kumar Payyannur,1,5,0,Prithviraj Sukumaran,18,7.17,3283158,Rahman,1,5,927087,Giju John,1,5,0,Jakes Bejoy,8,7.63,0,Nirmal Sahadev,1,5,0,5.8,4210245,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0
2171454,3.5,373271,1400000,1186,675101,0,0,0,0,0,0,0,0,0,0,0,0,2013,142,15,Zila Ghaziabad,Vishal Singh,3,4.67,0,Vivek Oberoi,10,5.9,116943,Sanjay Dutt,17,6.29,842497,Arshad Warsi,13,7.08,0,Nadeem Saifi,54,6.61,171726,Anand Kumar,2,7,328604,6.26,1459770,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2294567,5.2,373271,1400000,1717,675101,0,0,0,0,0,0,0,0,0,0,0,0,2012,155,15,Dhammu,Alexander Vallab,5,5.8,0,N.T. Rama Rao Jr.,14,7.43,0,Trisha Krishnan,22,7.32,0,Karthika Nair,3,6.33,0,M.M. Keeravani,47,7.4,0,Boyapati Srinu,6,5,722317,6.55,722317,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
10360878,5.5,12633,1400000,25,675101,0,0,0,0,0,1,0,0,0,0,0,0,2019,140,15,Munda Hi Chahida,Ankit Vijan,3,6.33,0,Rubina Bajwa,2,5,9278,Neeru Bajwa,11,6.55,6784754,Ravi Aneja,1,5,0, Unknown,427,6.54,22313786,Santosh Thite,1,5,0,5.74,29107818,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
10187686,8,218812,1400000,553,675101,0,0,0,0,0,0,1,0,0,0,0,0,2019,120,15,Thamaasha,Sanu Thahir,3,7.33,0,Vinay Forrt,2,6,0,Chinnu Chandni Nair,2,6,0,Navas Vallikkunnu,2,6,0,Rex Vijayan,8,8.13,0,Ashraf Hamza,2,6,0,6.58,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1891755,6.2,1155290,1400000,9915,675101,0,0,0,0,0,1,0,0,0,0,0,0,2012,129,15,Billa 2,George Pius Tharayil,8,7.13,0,Ajith Kumar,29,7.66,53295,Parvathy Omanakuttan,3,6,0,Bruna Abdullah,1,7,174690,Yuvan Shankar Raja,63,7.13,0,Chakri Toleti,5,6.8,672,6.95,228657,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
2211173,5.5,373271,1400000,6095,675101,0,0,0,0,0,0,0,0,0,0,0,0,2014,165,15,Yevadu,Sireesh,16,6.81,0,Ram Charan,15,6.87,5051308,Allu Arjun,3,7,12911386,Shruti Haasan,3,5,18439809,Devi Sri Prasad,64,7.31,3614707,Vamshi Paidipally,5,7,0,6.67,40017210,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0
8033428,7.3,373271,1400000,696,675101,0,0,0,0,0,0,0,0,0,0,0,0,2018,149,15,Uma, Unknown,419,6.72,0,Jishu Sengupta,3,8,0,Sayantika Banerjee,2,8,0,Sara Sengupta,2,8,0,Anupam Roy,15,8.2,1207601,Srijit Mukherji,15,7.6,0,7.75,1207601,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7412738,6.2,18065,2000000,853,675101,1,0,0,0,0,0,0,0,0,0,0,0,2018,133,15,Nanu Ki Jaanu,Mahipal Karan Rathore,3,4.67,0,Abhay Deol,9,8,992360,Patralekhaa Paul,2,7.5,0,Rajesh Sharma,4,4.75,0,Gunwant Sen,1,5,0,Faraz Haider,1,5,914,5.82,993274,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1728239,3.8,1172240,4900000,3100,543322,0,0,0,0,0,1,0,0,0,0,0,0,2011,138,15,Double Dhamaal,Ashok Thakeria,13,6.15,0,Sanjay Dutt,55,6.09,842497,Riteish Deshmukh,10,6.3,8886845,Arshad Warsi,13,7.08,0,Sanjay Wandrekar,8,7.88,0,Indra Kumar,13,6.23,0,6.62,9729342,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,1,1,0,0,0,0
2675978,7.1,124351,1400000,6602,675101,0,0,0,0,1,0,0,0,0,0,0,0,2014,152,15,Dedh Ishqiya,Anandita Sarkar,1,8,0,Madhuri Dixit,10,6.7,25609305,Naseeruddin Shah,11,7.91,276151,Arshad Warsi,13,7.08,0,Vishal Bhardwaj,20,7.3,0,Abhishek Chaubey,3,8.67,0,7.61,25885456,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1
11006522,7.5,373271,1400000,231,675101,0,0,0,0,0,0,0,0,0,0,0,0,2019,154,15,Rayalaseema Love Story, Unknown,419,6.72,0,Jeeva,2,7,0,Pavani,2,7,0,Prudhviraj,2,7,0, Unknown,427,6.54,22313785,Unknown,64,6.61,0,6.81,22313785,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
4773112,5.3,373271,1400000,150,675101,0,0,0,0,0,0,0,0,0,0,0,0,2014,160,15,Bindaas,Mahendra Soni,27,6.56,9790,Dev,6,5.83,0,Srabanti Chatterjee,3,6,3983110,Sayantika Banerjee,2,5.5,0,Habib Wahid,1,6,1429462,Rajib Biswas,3,6,0,5.98,5422362,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5784852,1.7,373271,1400000,175,675101,0,0,0,0,0,0,0,0,0,0,0,0,2017,108,15,Tera Intezaar,Bijal Mehta,2,6,0,Arbaaz Khan,4,6.25,0,Sunny Leone,5,6,23768565,Bhani Singh,2,6,0,Raaj Aashoo,2,6,0,Raajeev Walia,2,6,0,6.04,23768565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
7738594,6.9,82191,1400000,642,675101,0,0,0,1,0,0,0,0,0,0,0,0,2018,100,15,Naachiyar, Unknown,419,6.72,0,Ivana,1,5,0,Jyotika,17,7.35,0,Nandhagopala Krishnan,1,5,0,Ilaiyaraaja,76,7.53,0,Bala,7,8.43,0,6.67,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3402542,6.5,373271,1400000,151,675101,0,0,0,0,0,0,0,0,0,0,0,0,2012,115,15,Avunu,Prasad V. Potluri,8,5.5,0,Harshvardhan Rane,2,7,1312750,Shamna Kasim,4,5.5,0,Ravi Babu,2,6,5006,Shekhar Chandra,5,6.6,0,Ravi Babu,3,6.67,42,6.21,1317798,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1753640,5,27345,3000000,1686,675101,0,0,0,0,0,0,0,0,0,0,1,0,2010,121,15,Crook: It's Good to Be Bad,Anupam Sharma,11,5.91,0,Emraan Hashmi,24,6.13,2226410,Neha Sharma,6,5,11635556,Arjan Bajwa,2,5,25650,Raju Singh,32,6.22,0,Mohit Suri,11,6.18,14724,5.74,13902340,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
2246724,5.8,464803,1400000,4449,203044,0,0,0,0,0,1,0,0,0,0,0,0,2013,137,15,Ghanchakkar,Alankrata Seth,3,6,0,Vidya Balan,7,7.86,0,Emraan Hashmi,6,6,2226410,Amar Kaushik,1,7,820,Amit Trivedi,36,7.53,330445,Raj Kumar Gupta,7,8.14,0,7.09,2557675,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
5815262,5.6,373271,4200000,17,675101,0,0,0,0,0,1,0,0,0,0,0,0,2016,140,15,Naani,Ramesh Kumar Jain,2,5.5,0,Manish Arya,2,5.5,0,Priyanka Rao,2,5.5,0,Baby Suhasini,2,5.5,0,Thyagraj M.S.,2,5.5,0,Raghavendra K. Gollahalli,2,5.5,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
6816070,7.2,22345,5600000,1403,675101,0,0,1,0,0,0,0,0,0,0,0,0,2017,131,15,Hello,D. Supriya,3,7.67,0,Akhil Akkineni,3,6.67,1536696,Kalyani Priyadarshan,1,8,105257,Jagapathi Babu,10,7.7,932341,Anoop Rubens,7,6.57,0,Vikram K. Kumar,6,8.5,24626,7.52,2598920,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
8667334,5.5,6593,1400000,660,675101,1,0,0,0,0,0,0,0,0,0,0,0,2019,165,15,Oru Yamandan Premakadha, Unknown,419,6.72,0,Dulquer Salmaan,14,6.79,0,Vishnu Unnikrishnan,1,5,170564,Soubin Shahir,3,6.33,0,Nadirsha,2,6.5,0,B.C. Noufal,1,5,0,6.06,170564,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
6522398,5.8,227747,1400000,1840,675101,0,0,0,0,0,0,0,1,0,0,0,0,2017,146,15,Katamarayudu,Srinivas Mikkili,1,4,0,Pawan Kalyan,7,6.57,0,Shruti Haasan,12,7.33,18439809,Ajay,5,5,0,Anoop Rubens,7,6.57,0,Kishore Kumar Pardasani,2,7,0,6.08,18439809,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
